"Municípios, cluster, categoria, classe ABC e UF - BR todos",,,,,,
Tabela em formato longo: cada linha corresponde a um município classificado no universo analisado.,,,,,,
,,,,,,
Cluster,Código do município,Município,UF,Categoria,Classe ABC,Domicílios CNEFE
3,3300506,Bom Jardim (RJ),RJ,demais municipios,B,18042
3,3300803,Cachoeiras de Macacu (RJ),RJ,demais municipios,A,38303
3,3300936,Carapebus (RJ),RJ,demais municipios,C,9003
3,3301157,Cardoso Moreira (RJ),RJ,demais municipios,C,8387
3,3301306,Casimiro de Abreu (RJ),RJ,demais municipios,A,30231
3,3301405,Conceição de Macabu (RJ),RJ,demais municipios,B,13630
3,3301801,Engenheiro Paulo de Frontin (RJ),RJ,demais municipios,C,7755
3,3301850,Guapimirim (RJ),RJ,demais municipios,A,30990
3,3301876,Iguaba Grande (RJ),RJ,demais municipios,A,24464
3,3301900,Itaboraí (RJ),RJ,demais municipios,A,131844
3,3302254,Itatiaia (RJ),RJ,demais municipios,B,18339
3,3302502,Magé (RJ),RJ,demais municipios,A,132459
3,3302601,Mangaratiba (RJ),RJ,demais municipios,A,47949
3,3302809,Mendes (RJ),RJ,demais municipios,C,10459
3,3302908,Miguel Pereira (RJ),RJ,demais municipios,B,16639
3,3303609,Paracambi (RJ),RJ,demais municipios,A,23837
3,3303807,Paraty (RJ),RJ,demais municipios,A,32355
3,3303708,Paraíba do Sul (RJ),RJ,demais municipios,A,22864
3,3303856,Paty do Alferes (RJ),RJ,demais municipios,B,18023
3,3303955,Pinheiral (RJ),RJ,demais municipios,B,13061
3,3304003,Piraí (RJ),RJ,demais municipios,B,15934
3,3304110,Porto Real (RJ),RJ,demais municipios,C,10806
3,3304128,Quatis (RJ),RJ,demais municipios,C,7558
3,3304151,Quissamã (RJ),RJ,demais municipios,B,14162
3,3304409,Rio Claro (RJ),RJ,demais municipios,C,11497
3,3304524,Rio das Ostras (RJ),RJ,demais municipios,A,103446
3,3304607,Santa Maria Madalena (RJ),RJ,demais municipios,C,7390
3,3305505,Saquarema (RJ),RJ,demais municipios,A,74898
3,3305604,Silva Jardim (RJ),RJ,demais municipios,B,15472
3,3304755,São Francisco de Itabapoana (RJ),RJ,demais municipios,A,45424
3,3304904,São Gonçalo (RJ),RJ,demais municipios,A,479498
3,3305158,São José do Vale do Rio Preto (RJ),RJ,demais municipios,B,13123
3,3305000,São João da Barra (RJ),RJ,demais municipios,A,38304
3,3305208,São Pedro da Aldeia (RJ),RJ,demais municipios,A,68759
3,3305752,Tanguá (RJ),RJ,demais municipios,B,17914
3,3305802,Teresópolis (RJ),RJ,demais municipios,A,102752
3,3305901,Trajano de Moraes (RJ),RJ,demais municipios,C,7965
3,3306206,Vassouras (RJ),RJ,demais municipios,A,21276
3,2400307,Afonso Bezerra (RN),RN,demais municipios,C,5468
3,2400703,Alto do Rodrigues (RN),RN,demais municipios,C,7018
3,2400802,Angicos (RN),RN,demais municipios,C,6544
3,2401107,Areia Branca (RN),RN,demais municipios,B,14174
3,2401206,Arês (RN),RN,demais municipios,C,6286
3,2401453,Baraúna (RN),RN,demais municipios,B,14153
3,2401404,Baía Formosa (RN),RN,demais municipios,C,4549
3,2401602,Bento Fernandes (RN),RN,demais municipios,C,2705
3,2401701,Bom Jesus (RN),RN,demais municipios,C,5692
3,2401800,Brejinho (RN),RN,demais municipios,C,6829
3,2401859,Caiçara do Norte (RN),RN,demais municipios,C,3368
3,2402501,Carnaubais (RN),RN,demais municipios,C,5461
3,2402600,Ceará-Mirim (RN),RN,demais municipios,A,40619
3,2403509,Espírito Santo (RN),RN,demais municipios,C,5340
3,2404101,Galinhos (RN),RN,demais municipios,C,1091
3,2404200,Goianinha (RN),RN,demais municipios,B,11802
3,2404408,Grossos (RN),RN,demais municipios,C,5557
3,2404507,Guamaré (RN),RN,demais municipios,C,7971
3,2404606,Ielmo Marinho (RN),RN,demais municipios,C,6426
3,2404705,Ipanguaçu (RN),RN,demais municipios,C,6923
3,2405108,Jandaíra (RN),RN,demais municipios,C,3608
3,2405306,Januário Cicco (RN),RN,demais municipios,C,5212
3,2405504,Jardim de Angicos (RN),RN,demais municipios,C,1436
3,2406155,Jundiá (RN),RN,demais municipios,C,2245
3,2406601,Lagoa Salgada (RN),RN,demais municipios,C,4483
3,2406304,Lagoa de Pedras (RN),RN,demais municipios,C,4178
3,2406700,Lajes (RN),RN,demais municipios,C,5585
3,2407203,Macau (RN),RN,demais municipios,B,15984
3,2407500,Maxaranguape (RN),RN,demais municipios,C,6790
3,2407708,Montanhas (RN),RN,demais municipios,C,5981
3,2407807,Monte Alegre (RN),RN,demais municipios,B,12222
3,2408300,Nova Cruz (RN),RN,demais municipios,B,17408
3,2408201,Nísia Floresta (RN),RN,demais municipios,A,23443
3,2408805,Parazinho (RN),RN,demais municipios,C,2676
3,2409209,Passagem (RN),RN,demais municipios,C,1808
3,2409506,Pedra Grande (RN),RN,demais municipios,C,2210
3,2409605,Pedra Preta (RN),RN,demais municipios,C,1339
3,2409704,Pedro Avelino (RN),RN,demais municipios,C,3890
3,2409803,Pedro Velho (RN),RN,demais municipios,C,7149
3,2409902,Pendências (RN),RN,demais municipios,C,6388
3,2410256,Porto do Mangue (RN),RN,demais municipios,C,3194
3,2410108,Poço Branco (RN),RN,demais municipios,C,6017
3,2410405,Pureza (RN),RN,demais municipios,C,5287
3,2408953,Rio do Fogo (RN),RN,demais municipios,C,6707
3,2409332,Santa Maria (RN),RN,demais municipios,C,2880
3,2413102,Senador Elói de Souza (RN),RN,demais municipios,C,3763
3,2413201,Senador Georgino Avelino (RN),RN,demais municipios,C,1931
3,2413359,Serra do Mel (RN),RN,demais municipios,C,7234
3,2413508,Serrinha (RN),RN,demais municipios,C,4007
3,2411601,São Bento do Norte (RN),RN,demais municipios,C,1780
3,2412203,São José de Mipibu (RN),RN,demais municipios,A,25196
3,2412559,São Miguel do Gostoso (RN),RN,demais municipios,C,6454
3,2412708,São Pedro (RN),RN,demais municipios,C,3431
3,2413904,Taipu (RN),RN,demais municipios,C,6599
3,2411056,Tibau (RN),RN,demais municipios,C,6608
3,2414209,Tibau do Sul (RN),RN,demais municipios,C,11571
3,2414407,Touros (RN),RN,demais municipios,B,17916
3,2414803,Vera Cruz (RN),RN,demais municipios,C,5589
3,2415008,Vila Flor (RN),RN,demais municipios,C,1540
3,2414704,Várzea (RN),RN,demais municipios,C,2999
3,4300638,Amaral Ferrador (RS),RS,demais municipios,C,4348
3,4300851,Arambaré (RS),RS,demais municipios,C,5359
3,4301305,Arroio Grande (RS),RS,demais municipios,B,12141
3,4301073,Arroio do Padre (RS),RS,demais municipios,C,1715
3,4301057,Arroio do Sal (RS),RS,demais municipios,A,20807
3,4301107,Arroio dos Ratos (RS),RS,demais municipios,C,8049
3,4301636,Balneário Pinhal (RS),RS,demais municipios,A,20774
3,4301909,Barra do Ribeiro (RS),RS,demais municipios,C,7639
3,4301750,Barão do Triunfo (RS),RS,demais municipios,C,5755
3,4303608,Cambará do Sul (RS),RS,demais municipios,C,4313
3,4303905,Campo Bom (RS),RS,demais municipios,A,32350
3,4304507,Canguçu (RS),RS,demais municipios,A,35740
3,4304689,Capela de Santana (RS),RS,demais municipios,C,6698
3,4304671,Capivari do Sul (RS),RS,demais municipios,C,2385
3,4304630,Capão da Canoa (RS),RS,demais municipios,A,65680
3,4304663,Capão do Leão (RS),RS,demais municipios,B,14148
3,4304713,Caraá (RS),RS,demais municipios,C,6645
3,4305124,Cerrito (RS),RS,demais municipios,C,4429
3,4305173,Cerro Grande do Sul (RS),RS,demais municipios,C,6120
3,4305447,Chuvisca (RS),RS,demais municipios,C,3416
3,4305439,Chuí (RS),RS,demais municipios,C,4036
3,4305454,Cidreira (RS),RS,demais municipios,A,25565
3,4306056,Cristal (RS),RS,demais municipios,C,4606
3,4306403,Dois Irmãos (RS),RS,demais municipios,B,15709
3,4306551,Dom Pedro de Alcântara (RS),RS,demais municipios,C,2005
3,4307609,Estância Velha (RS),RS,demais municipios,A,23759
3,4308805,General Câmara (RS),RS,demais municipios,C,5700
3,4309050,Glorinha (RS),RS,demais municipios,C,5897
3,4309209,Gravataí (RS),RS,demais municipios,A,135659
3,4309308,Guaíba (RS),RS,demais municipios,A,46545
3,4309555,Harmonia (RS),RS,demais municipios,C,3183
3,4310330,Imbé (RS),RS,demais municipios,A,35109
3,4310652,Itati (RS),RS,demais municipios,C,2240
3,4310801,Ivoti (RS),RS,demais municipios,C,11710
3,4311627,Lindolfo Collor (RS),RS,demais municipios,C,3051
3,4311734,Mampituba (RS),RS,demais municipios,C,2262
3,4311775,Maquiné (RS),RS,demais municipios,C,6444
3,4311981,Mariana Pimentel (RS),RS,demais municipios,C,3044
3,4312443,Morrinhos do Sul (RS),RS,demais municipios,C,2776
3,4312450,Morro Redondo (RS),RS,demais municipios,C,4376
3,4312500,Mostardas (RS),RS,demais municipios,C,11381
3,4313508,Osório (RS),RS,demais municipios,A,30443
3,4313656,Palmares do Sul (RS),RS,demais municipios,B,17733
3,4314035,Pareci Novo (RS),RS,demais municipios,C,2726
3,4314209,Pedro Osório (RS),RS,demais municipios,C,4703
3,4314803,Portão (RS),RS,demais municipios,B,18007
3,4315149,Presidente Lucena (RS),RS,demais municipios,C,2363
3,4315602,Rio Grande (RS),RS,demais municipios,A,117218
3,4315750,Riozinho (RS),RS,demais municipios,C,3155
3,4316006,Rolante (RS),RS,demais municipios,B,12641
3,4317301,Santa Vitória do Palmar (RS),RS,demais municipios,A,24076
3,4317608,Santo Antônio da Patrulha (RS),RS,demais municipios,A,27892
3,4319901,Sapiranga (RS),RS,demais municipios,A,38901
3,4320354,Sentinela do Sul (RS),RS,demais municipios,C,3917
3,4320552,Sertão Santana (RS),RS,demais municipios,C,3988
3,4318200,São Francisco de Paula (RS),RS,demais municipios,B,15396
3,4318408,São Jerônimo (RS),RS,demais municipios,B,12554
3,4318481,São José do Hortêncio (RS),RS,demais municipios,C,2714
3,4318507,São José do Norte (RS),RS,demais municipios,B,19081
3,4318614,São José do Sul (RS),RS,demais municipios,C,1627
3,4318705,São Leopoldo (RS),RS,demais municipios,A,112114
3,4318804,São Lourenço do Sul (RS),RS,demais municipios,A,25553
3,4319505,São Sebastião do Caí (RS),RS,demais municipios,B,14060
3,4321105,Tapes (RS),RS,demais municipios,C,10312
3,4321303,Taquari (RS),RS,demais municipios,B,14261
3,4321352,Tavares (RS),RS,demais municipios,C,4684
3,4321436,Terra de Areia (RS),RS,demais municipios,C,7783
3,4321667,Três Cachoeiras (RS),RS,demais municipios,C,7044
3,4321832,Três Forquilhas (RS),RS,demais municipios,C,2189
3,4322327,Turuçu (RS),RS,demais municipios,C,2176
3,4200903,Angelina (SC),SC,demais municipios,C,4759
3,4201109,Anitápolis (SC),SC,demais municipios,C,3151
3,4201208,Antônio Carlos (SC),SC,demais municipios,C,5845
3,4201307,Araquari (SC),SC,demais municipios,A,23304
3,4201505,Armazém (SC),SC,demais municipios,C,5224
3,4201950,Balneário Arroio do Silva (SC),SC,demais municipios,B,17398
3,4202057,Balneário Barra do Sul (SC),SC,demais municipios,B,12932
3,4202073,Balneário Gaivota (SC),SC,demais municipios,B,14459
3,4212809,Balneário Piçarras (SC),SC,demais municipios,A,21501
3,4220000,Balneário Rincão (SC),SC,demais municipios,B,17129
3,4202107,Barra Velha (SC),SC,demais municipios,A,33482
3,4202503,Bom Jardim da Serra (SC),SC,demais municipios,C,3887
3,4202453,Bombinhas (SC),SC,demais municipios,A,27341
3,4202701,Botuverá (SC),SC,demais municipios,C,3511
3,4202800,Braço do Norte (SC),SC,demais municipios,B,16523
3,4203204,Camboriú (SC),SC,demais municipios,A,47398
3,4203303,Campo Alegre (SC),SC,demais municipios,C,7580
3,4203709,Canelinha (SC),SC,demais municipios,C,7915
3,4203956,Capivari de Baixo (SC),SC,demais municipios,C,10999
3,4204251,Cocal do Sul (SC),SC,demais municipios,C,8471
3,4205191,Ermo (SC),SC,demais municipios,C,1357
3,4205456,Forquilhinha (SC),SC,demais municipios,B,14256
3,4205704,Garopaba (SC),SC,demais municipios,A,22075
3,4205803,Garuva (SC),SC,demais municipios,C,9939
3,4205902,Gaspar (SC),SC,demais municipios,A,34952
3,4206009,Governador Celso Ramos (SC),SC,demais municipios,B,14407
3,4206207,Gravatal (SC),SC,demais municipios,C,6810
3,4206306,Guabiruba (SC),SC,demais municipios,B,12138
3,4206504,Guaramirim (SC),SC,demais municipios,A,21393
3,4207106,Ilhota (SC),SC,demais municipios,C,8597
3,4207205,Imaruí (SC),SC,demais municipios,C,9258
3,4207304,Imbituba (SC),SC,demais municipios,A,36270
3,4208450,Itapoá (SC),SC,demais municipios,A,30625
3,4207007,Içara (SC),SC,demais municipios,A,29089
3,4208708,Jacinto Machado (SC),SC,demais municipios,C,7149
3,4208807,Jaguaruna (SC),SC,demais municipios,A,28749
3,4208906,Jaraguá do Sul (SC),SC,demais municipios,A,87205
3,4209409,Laguna (SC),SC,demais municipios,A,31247
3,4209607,Lauro Müller (SC),SC,demais municipios,C,7834
3,4210001,Luiz Alves (SC),SC,demais municipios,C,6734
3,4210209,Major Gercino (SC),SC,demais municipios,C,2529
3,4210407,Maracajá (SC),SC,demais municipios,C,3758
3,4210605,Massaranduba (SC),SC,demais municipios,C,9224
3,4210803,Meleiro (SC),SC,demais municipios,C,4375
3,4211256,Morro Grande (SC),SC,demais municipios,C,2023
3,4211207,Morro da Fumaça (SC),SC,demais municipios,C,9432
3,4211306,Navegantes (SC),SC,demais municipios,A,46534
3,4211504,Nova Trento (SC),SC,demais municipios,C,8076
3,4211603,Nova Veneza (SC),SC,demais municipios,C,7455
3,4211702,Orleans (SC),SC,demais municipios,B,13166
3,4212254,Passo de Torres (SC),SC,demais municipios,C,11634
3,4212304,Paulo Lopes (SC),SC,demais municipios,C,5917
3,4212403,Pedras Grandes (SC),SC,demais municipios,C,2785
3,4212502,Penha (SC),SC,demais municipios,A,23822
3,4212650,Pescaria Brava (SC),SC,demais municipios,C,5216
3,4213203,Pomerode (SC),SC,demais municipios,B,15469
3,4213500,Porto Belo (SC),SC,demais municipios,B,17428
3,4213807,Praia Grande (SC),SC,demais municipios,C,5550
3,4214300,Rancho Queimado (SC),SC,demais municipios,C,3352
3,4214904,Rio Fortuna (SC),SC,demais municipios,C,3033
3,4215455,Sangão (SC),SC,demais municipios,C,5764
3,4215604,Santa Rosa de Lima (SC),SC,demais municipios,C,1417
3,4215653,Santa Rosa do Sul (SC),SC,demais municipios,C,5810
3,4215703,Santo Amaro da Imperatriz (SC),SC,demais municipios,B,14803
3,4217402,Schroeder (SC),SC,demais municipios,C,9080
3,4217600,Siderópolis (SC),SC,demais municipios,C,7540
3,4217709,Sombrio (SC),SC,demais municipios,B,15941
3,4215901,São Bonifácio (SC),SC,demais municipios,C,2606
3,4216206,São Francisco do Sul (SC),SC,demais municipios,A,44014
3,4216305,São João Batista (SC),SC,demais municipios,B,16228
3,4216354,São João do Itaperiú (SC),SC,demais municipios,C,2545
3,4216404,São João do Sul (SC),SC,demais municipios,C,6413
3,4217006,São Ludgero (SC),SC,demais municipios,C,6577
3,4217105,São Martinho (SC),SC,demais municipios,C,2290
3,4217253,São Pedro de Alcântara (SC),SC,demais municipios,C,3119
3,4218004,Tijucas (SC),SC,demais municipios,A,25364
3,4218103,Timbé do Sul (SC),SC,demais municipios,C,3772
3,4218350,Treviso (SC),SC,demais municipios,C,2265
3,4218400,Treze de Maio (SC),SC,demais municipios,C,4734
3,4218806,Turvo (SC),SC,demais municipios,C,7481
3,4219002,Urussanga (SC),SC,demais municipios,C,11206
3,4200606,Águas Mornas (SC),SC,demais municipios,C,4966
3,2800209,Aquidabã (SE),SE,demais municipios,B,13436
3,2800407,Arauá (SE),SE,demais municipios,C,6403
3,2800506,Areia Branca (SE),SE,demais municipios,C,9432
3,2800605,Barra dos Coqueiros (SE),SE,demais municipios,A,23963
3,2800670,Boquim (SE),SE,demais municipios,B,14791
3,2800704,Brejo Grande (SE),SE,demais municipios,C,4466
3,2801009,Campo do Brito (SE),SE,demais municipios,B,12101
3,2801306,Capela (SE),SE,demais municipios,B,17442
3,2801504,Carmópolis (SE),SE,demais municipios,C,7493
3,2801603,Cedro de São João (SE),SE,demais municipios,C,3279
3,2801702,Cristinápolis (SE),SE,demais municipios,C,9664
3,2801900,Cumbe (SE),SE,demais municipios,C,2739
3,2802007,Divina Pastora (SE),SE,demais municipios,C,2198
3,2802502,General Maynard (SE),SE,demais municipios,C,1732
3,2802700,Ilha das Flores (SE),SE,demais municipios,C,4383
3,2802809,Indiaroba (SE),SE,demais municipios,C,9260
3,2803005,Itabaianinha (SE),SE,demais municipios,A,24044
3,2803203,Itaporanga d'Ajuda (SE),SE,demais municipios,A,22793
3,2803302,Japaratuba (SE),SE,demais municipios,C,9233
3,2803401,Japoatã (SE),SE,demais municipios,C,7696
3,2803609,Laranjeiras (SE),SE,demais municipios,C,10998
3,2803807,Malhada dos Bois (SE),SE,demais municipios,C,2002
3,2803906,Malhador (SE),SE,demais municipios,C,6904
3,2804003,Maruim (SE),SE,demais municipios,C,7385
3,2804102,Moita Bonita (SE),SE,demais municipios,C,7948
3,2804300,Muribeca (SE),SE,demais municipios,C,4607
3,2804409,Neópolis (SE),SE,demais municipios,C,9663
3,2804607,Nossa Senhora das Dores (SE),SE,demais municipios,B,15230
3,2804904,Pacatuba (SE),SE,demais municipios,C,8321
3,2805109,Pedrinhas (SE),SE,demais municipios,C,5247
3,2805307,Pirambu (SE),SE,demais municipios,C,6245
3,2805901,Riachuelo (SE),SE,demais municipios,C,4169
3,2805802,Riachão do Dantas (SE),SE,demais municipios,C,10792
3,2806107,Rosário do Catete (SE),SE,demais municipios,C,4928
3,2806206,Salgado (SE),SE,demais municipios,B,14397
3,2806305,Santa Luzia do Itanhy (SE),SE,demais municipios,C,7430
3,2806503,Santa Rosa de Lima (SE),SE,demais municipios,C,2342
3,2806404,Santana do São Francisco (SE),SE,demais municipios,C,3958
3,2806602,Santo Amaro das Brotas (SE),SE,demais municipios,C,6735
3,2807204,Siriri (SE),SE,demais municipios,C,4321
3,2806909,São Francisco (SE),SE,demais municipios,C,2058
3,2807303,Telha (SE),SE,demais municipios,C,1759
3,2807501,Tomar do Geru (SE),SE,demais municipios,C,8729
3,2807600,Umbaúba (SE),SE,demais municipios,B,13362
3,3503158,Arapeí (SP),SP,demais municipios,C,1735
3,3503505,Areias (SP),SP,demais municipios,C,2207
3,3504909,Bananal (SP),SP,demais municipios,C,6329
3,3505401,Barra do Turvo (SP),SP,demais municipios,C,4988
3,3506359,Bertioga (SP),SP,demais municipios,A,66712
3,3506607,Biritiba Mirim (SP),SP,demais municipios,B,16981
3,3508603,Cachoeira Paulista (SP),SP,demais municipios,B,17633
3,3509254,Cajati (SP),SP,demais municipios,B,15041
3,3509908,Cananéia (SP),SP,demais municipios,C,8439
3,3509957,Canas (SP),SP,demais municipios,C,2467
3,3513504,Cubatão (SP),SP,demais municipios,A,52621
3,3513603,Cunha (SP),SP,demais municipios,B,18246
3,3514809,Eldorado (SP),SP,demais municipios,C,8524
3,3518305,Guararema (SP),SP,demais municipios,B,18385
3,3518701,Guarujá (SP),SP,demais municipios,A,180594
3,3519709,Ibiúna (SP),SP,demais municipios,A,56284
3,3520301,Iguape (SP),SP,demais municipios,A,21460
3,3520426,Ilha Comprida (SP),SP,demais municipios,B,18125
3,3522109,Itanhaém (SP),SP,demais municipios,A,104825
3,3523305,Itariri (SP),SP,demais municipios,C,10278
3,3524402,Jacareí (SP),SP,demais municipios,A,113720
3,3524600,Jacupiranga (SP),SP,demais municipios,C,10014
3,3524907,Jambeiro (SP),SP,demais municipios,C,4004
3,3526209,Juquitiba (SP),SP,demais municipios,B,19765
3,3526100,Juquiá (SP),SP,demais municipios,C,11326
3,3526308,Lagoinha (SP),SP,demais municipios,C,4254
3,3527207,Lorena (SP),SP,demais municipios,A,41340
3,3529906,Miracatu (SP),SP,demais municipios,B,13142
3,3531100,Mongaguá (SP),SP,demais municipios,A,61564
3,3532306,Natividade da Serra (SP),SP,demais municipios,C,7703
3,3535606,Paraibuna (SP),SP,demais municipios,B,12210
3,3536208,Pariquera-Açu (SP),SP,demais municipios,C,10340
3,3537206,Pedro de Toledo (SP),SP,demais municipios,C,8213
3,3537602,Peruíbe (SP),SP,demais municipios,A,60702
3,3541000,Praia Grande (SP),SP,demais municipios,A,279872
3,3542305,Redenção da Serra (SP),SP,demais municipios,C,4308
3,3544103,Rio Grande da Serra (SP),SP,demais municipios,A,20619
3,3545001,Salesópolis (SP),SP,demais municipios,C,9839
3,3546009,Santa Branca (SP),SP,demais municipios,C,9419
3,3546801,Santa Isabel (SP),SP,demais municipios,A,30915
3,3551801,Sete Barras (SP),SP,demais municipios,C,8212
3,3552007,Silveiras (SP),SP,demais municipios,C,4425
3,3549607,São José do Barreiro (SP),SP,demais municipios,C,2809
3,3549953,São Lourenço da Serra (SP),SP,demais municipios,C,10356
3,3550704,São Sebastião (SP),SP,demais municipios,A,60634
3,3551009,São Vicente (SP),SP,demais municipios,A,165050
3,3555406,Ubatuba (SP),SP,demais municipios,A,89364
4,2706307,Palmeira dos Índios (AL),AL,capital de imediata,A,38551
4,2709301,União dos Palmares (AL),AL,capital de imediata,A,31228
4,2913903,Ipiaú (BA),BA,capital de imediata,A,23641
4,2916401,Itapetinga (BA),BA,capital de imediata,A,36084
4,2918001,Jequié (BA),BA,capital de imediata,A,89569
4,2930501,Serrinha (BA),BA,capital de imediata,A,51979
4,2302800,Canindé (CE),CE,capital de imediata,A,44699
4,2306306,Itapajé (CE),CE,capital de imediata,A,23846
4,2311603,Redenção (CE),CE,capital de imediata,B,14925
4,3200102,Afonso Cláudio (ES),ES,capital de imediata,B,19413
4,3200201,Alegre (ES),ES,capital de imediata,A,20517
4,3203908,Nova Venécia (ES),ES,capital de imediata,A,30308
4,2103208,Chapadinha (MA),MA,capital de imediata,A,39008
4,2104677,Governador Nunes Freire (MA),MA,capital de imediata,C,10799
4,3101508,Além Paraíba (MG),MG,capital de imediata,B,17924
4,3132404,Itajubá (MG),MG,capital de imediata,A,48407
4,1502301,Capitão Poço (PA),PA,capital de imediata,A,32425
4,2505105,Cuité (PB),PB,capital de imediata,B,14194
4,2506301,Guarabira (PB),PB,capital de imediata,A,30534
4,2506905,Itabaiana (PB),PB,capital de imediata,B,12781
4,2606002,Garanhuns (PE),PE,capital de imediata,A,75451
4,2608909,Limoeiro (PE),PE,capital de imediata,A,30951
4,2614501,Surubim (PE),PE,capital de imediata,A,36359
4,2203701,Esperantina (PI),PI,capital de imediata,A,21911
4,3302205,Itaperuna (RJ),RJ,capital de imediata,A,60975
4,3304706,Santo Antônio de Pádua (RJ),RJ,capital de imediata,A,25749
4,3306008,Três Rios (RJ),RJ,capital de imediata,A,41294
4,3306107,Valença (RJ),RJ,capital de imediata,A,40357
4,2411205,Santa Cruz (RN),RN,capital de imediata,A,21273
4,2412609,São Paulo do Potengi (RN),RN,capital de imediata,C,9507
4,4302105,Bento Gonçalves (RS),RS,capital de imediata,A,64356
4,4311403,Lajeado (RS),RS,capital de imediata,A,51609
4,4206900,Ibirama (SC),SC,capital de imediata,C,10302
4,4208500,Ituporanga (SC),SC,capital de imediata,B,15010
4,4215802,São Bento do Sul (SC),SC,capital de imediata,A,39803
4,2804508,Nossa Senhora da Glória (SE),SE,capital de imediata,A,25266
4,3507605,Bragança Paulista (SP),SP,capital de imediata,A,90923
4,3513405,Cruzeiro (SP),SP,capital de imediata,A,35919
4,2700300,Arapiraca (AL),AL,capital de intermediaria,A,120158
4,2312908,Sobral (CE),CE,capital de intermediaria,A,101079
4,3136702,Juiz de Fora (MG),MG,capital de intermediaria,A,307905
4,1501808,Breves (PA),PA,capital de intermediaria,A,36653
4,2504009,Campina Grande (PB),PB,capital de intermediaria,A,215660
4,2604106,Caruaru (PE),PE,capital de intermediaria,A,221349
4,4305108,Caxias do Sul (RS),RS,capital de intermediaria,A,250940
4,3552205,Sorocaba (SP),SP,capital de intermediaria,A,355399
4,3549904,São José dos Campos (SP),SP,capital de intermediaria,A,320850
4,2700706,Batalha (AL),AL,demais municipios,C,8974
4,2700904,Belo Monte (AL),AL,demais municipios,C,3883
4,2700805,Belém (AL),AL,demais municipios,C,2778
4,2701100,Branquinha (AL),AL,demais municipios,C,5297
4,2701506,Campo Grande (AL),AL,demais municipios,C,4952
4,2701902,Chã Preta (AL),AL,demais municipios,C,3254
4,2702009,Coité do Nóia (AL),AL,demais municipios,C,6760
4,2702355,Craíbas (AL),AL,demais municipios,B,13593
4,2702553,Estrela de Alagoas (AL),AL,demais municipios,C,11102
4,2702603,Feira Grande (AL),AL,demais municipios,B,12906
4,2702900,Girau do Ponciano (AL),AL,demais municipios,B,19289
4,2703007,Ibateguara (AL),AL,demais municipios,C,7434
4,2703106,Igaci (AL),AL,demais municipios,B,14141
4,2704104,Lagoa da Canoa (AL),AL,demais municipios,C,9706
4,2704906,Mar Vermelho (AL),AL,demais municipios,C,1777
4,2705903,Olho d'Água Grande (AL),AL,demais municipios,C,2256
4,2706604,Paulo Jacinto (AL),AL,demais municipios,C,3634
4,2707008,Pindoba (AL),AL,demais municipios,C,1346
4,2707602,Quebrangulo (AL),AL,demais municipios,C,6153
4,2708105,Santana do Mundaú (AL),AL,demais municipios,C,6753
4,2708204,São Brás (AL),AL,demais municipios,C,4419
4,2708303,São José da Laje (AL),AL,demais municipios,C,9809
4,2709004,Tanque d'Arca (AL),AL,demais municipios,C,3374
4,2709103,Taquarana (AL),AL,demais municipios,C,11187
4,2709202,Traipu (AL),AL,demais municipios,B,14397
4,2709400,Viçosa (AL),AL,demais municipios,B,12378
4,1600402,Mazagão (AP),AP,demais municipios,C,11325
4,2900603,Aiquara (BA),BA,demais municipios,C,2663
4,2900900,Almadina (BA),BA,demais municipios,C,3792
4,2901007,Amargosa (BA),BA,demais municipios,A,23157
4,2901502,Anguera (BA),BA,demais municipios,C,5557
4,2901908,Aporá (BA),BA,demais municipios,C,11070
4,2901957,Apuarema (BA),BA,demais municipios,C,4783
4,2903102,Barra do Rocha (BA),BA,demais municipios,C,3358
4,2903607,Biritinga (BA),BA,demais municipios,B,12044
4,2904308,Brejões (BA),BA,demais municipios,C,9471
4,2906402,Candeal (BA),BA,demais municipios,C,5834
4,2909505,Cravolândia (BA),BA,demais municipios,C,3386
4,2909604,Crisópolis (BA),BA,demais municipios,B,16717
4,2910008,Dário Meira (BA),BA,demais municipios,C,7510
4,2910305,Elísio Medrado (BA),BA,demais municipios,C,6519
4,2910909,Firmino Alves (BA),BA,demais municipios,C,3456
4,2911006,Floresta Azul (BA),BA,demais municipios,C,6287
4,2911808,Guaratinga (BA),BA,demais municipios,B,15311
4,2912301,Ibicuí (BA),BA,demais municipios,C,9777
4,2912905,Ibirataia (BA),BA,demais municipios,B,12385
4,2913309,Ichu (BA),BA,demais municipios,C,4310
4,2913507,Iguaí (BA),BA,demais municipios,B,15080
4,2913705,Inhambupe (BA),BA,demais municipios,A,22820
4,2913804,Ipecaetá (BA),BA,demais municipios,C,9191
4,2914000,Ipirá (BA),BA,demais municipios,A,43004
4,2914208,Irajuba (BA),BA,demais municipios,C,4454
4,2915205,Itagibá (BA),BA,demais municipios,C,9679
4,2915304,Itagimirim (BA),BA,demais municipios,C,4181
4,2915403,Itaju do Colônia (BA),BA,demais municipios,C,4200
4,2915700,Itamari (BA),BA,demais municipios,C,5095
4,2916500,Itapicuru (BA),BA,demais municipios,A,23712
4,2916708,Itaquara (BA),BA,demais municipios,C,5130
4,2916807,Itarantim (BA),BA,demais municipios,C,11041
4,2916856,Itatim (BA),BA,demais municipios,C,9726
4,2917102,Itororó (BA),BA,demais municipios,C,11377
